ID,SITE,STRAT,UNIT,NAMED_ID,OTHERUNIT,RAWMATERIAL,CORTEX,CORTEXTYPE,ARTIFACTCLASS,COMPLETENESS,CORECOMPLETENESS,RETOUCHEDPIECETYPOLOGY,RETOUCHTYPE,RETOUCHFACE,RETOUCHREGIONNUMBER,RETOUCHREGIONLOCATION,LENGTHLONGESTRETOUCH,RETOUCHINVASIVENESS,EDGETHICKNESS_1,EDGETHICKNESS_2,EDGETHICKNESS_3,BACKEDTOOLEDGE_1,BACKEDTOOLEDGE_2,BACKEDTOOLEDGE_3,BACKEDTOOLWIDTH_1,BACKEDTOOLWIDTH_2,BACKEDTOOLWIDTH_3,BACKEDTOOLTHICKNESS_1,BACKEDTOOLTHICKNESS_2,BACKEDTOOLTHICKNESS_3,BACKEDTOOLARRIS,PLATFORM,FLAKEINITIATION,FLAKETERMINATION,PIECEBLANK,SCRAPERMAXTHICKNESS,SCRAPERRETOUCHLENGTH,SCRAPERRETOUCHANGLE1,SCRAPERRETOUCHANGLE2,SCRAPERRETOUCHANGLE3,SCRAPERDORSALANGLE1,SCRAPERDORSALANGLE2,SCRAPERDORSALANGLE3,SCRAPERRETOUCHHEIGHT1,SCRAPERRETOUCHHEIGHT2,SCRAPERRETOUCHHEIGHT3,FLAKEGEOMETRY,PLATFORMPREP,PLATABRASION,PLATFORMWIDTH,PLATFORMTHICKNESS,STAGE,CONARDUNIFIEDTYPE,CORESUBTYPOLOGY,COREBLANKSPHERICITY,COREPLATFACETED,SCARCOUNT,EXPLOITEDFACES,FLAKEGENERATIONSLENGTH,FLAKEGENERATIONSWIDTH,FLAKEGENERATIONSTHICKNESS,LENGHTLONGESTFLAKESCAR,MAXLENGTH,TECHLENGTH,MAXWIDTH,TECHWIDTH,MAXTHICKNESS,MASS,COMMMENTS,PHOTO,
334,SBF,4b,I3,BWA UPPER 1,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Feather,,,,,,,,,,,,,TRIANGULAR,Indeterminate,No,2.96,1.31,Main,,,,,,,,,,,11.27,11.27,8.93,7.06,1.44,0.15,,N,
335,SBF,4b,I3,BWA UPPER 1,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Splintered,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,5.44,3.84,Main,,,,,,,,,,,21.2,21.2,13.86,11.96,6.27,1.6,,N,
336,SBF,4b,I3,BWA UPPER 1,,Quartz,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,FacetWithBulb,No,7.66,2.42,,,,,,,,,,,,13.76,,15.26,,3.15,0.65,,N,
337,SBF,4b,I3,BWA UPPER 1,,Quartz,1-10%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,10.59,3.22,Main,,,,,,,,,,,15.78,15.51,13.93,13.18,2.93,0.97,,N,
338,SBF,4b,I3,BWA UPPER 1,,Quartz,1-10%,Cobble,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,14.62,,11.32,,1.73,0.37,,N,
339,SBF,4b,I3,BWA UPPER 1,,Quartz,1-10%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,6.7,4.7,Main,,,,,,,,,,,7.91,7.91,10.08,8.09,4.18,0.34,,N,
340,SBF,4b,I3,BWA UPPER 1,,Quartz,1-10%,Outcrop,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Splintered,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,8.9,4.84,,,,,,,,,,,,10.71,,9.34,,6.35,0.59,,N,
341,SBF,4b,I3,BWA UPPER 1,,Quartz,10-40%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,Yes,2.53,1.96,Main,,,,,,,,,,,13.49,13.49,8.49,8.49,3.1,0.32,,N,
342,SBF,4b,I3,BWA UPPER 1,,Quartz,1-10%,Outcrop,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Overshot,,,,,,,,,,,,,TRAPEZOIDAL,,,,,,,,,,,,,,,,10.06,,9.62,,3.11,0.28,,N,
343,SBF,4b,I3,BWA UPPER 1,,Quartz,1-10%,Cobble,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,9.55,,6.02,,5.64,0.38,,N,
344,SBF,4b,I3,BWA UPPER 1,,Quartz,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,7.54,3.75,Main,,,,,,,,,,,9.77,8.71,14.6,14.6,4.48,0.71,,N,
345,SBF,4b,I3,BWA UPPER 1,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.42,3.39,Main,,,,,,,,,,,12.51,12.51,7.08,7.08,2.87,0.32,,N,
346,SBF,4b,I3,BWA UPPER 1,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,5.78,1.68,Main,,,,,,,,,,,20.43,17.98,9.85,9.79,3.27,0.65,,N,
347,SBF,4b,I3,BWA UPPER 1,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,6.66,2.64,Main,,,,,,,,,,,11.39,11.39,11.99,10.18,2.49,0.44,,N,
348,SBF,4b,I3,BWA UPPER 1,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,RECTANGULAR,Indeterminate,Yes,6.91,1.52,Main,,,,,,,,,,,12.76,12.76,12.73,12.73,2.32,0.54,,N,
349,SBF,4b,I3,BWA UPPER 1,,Quartz,10-40%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,FacetWithBulb,No,5.53,2.47,Main,,,,,,,,,,,12.31,12.31,12.51,10.6,1.99,0.41,,N,
350,SBF,4b,I3,BWA UPPER 1,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Overshot,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,4.97,2.28,Main,,,,,,,,,,,19.02,19.02,15.25,11.35,3.16,0.95,,N,
351,SBF,4b,I3,BWA UPPER 1,,Silcrete,0%,,RetouchedTool,Complete,,MinimallyRetouched,MarginalEdgeShaping,Dorsal,4,4678,4.4,1,1.55,1.47,3.24,,,,,,,,,,,,,,Flake,,,,,,,,,,,,RECTANGULAR,,,,,Main,,,,,,,,,,,25.61,25.61,14.76,12.25,5.87,2.3,,Y,
352,SBF,4b,I3,BWA UPPER 1,,Quartz,0%,,RetouchedTool,Complete,,MinimallyRetouched,MarginalEdgeShaping,Dorsal,1,8,1.22,1,0.94,0.9,1.19,,,,,,,,,,,,,,Flake,,,,,,,,,,,,RECTANGULAR,,,,,Main,,,,,,,,,,,13.26,13.26,9.12,9.12,2.08,0.26,,Y,
353,SBF,4b,I3,BWA UPPER 1,,Quartz,0%,,RetouchedTool,Complete,,Side-EndScraper,InvasiveEdgeShaping,Dorsal,4,3456,5.55,1,4.27,3.59,5.29,,,,,,,,,,,,,,Flake,7.61,35.92,,,,,,,,,,,,,,,Main,,,,,,,,,,,24.16,24.16,20.16,17,7.39,3.93,,Y,
354,SBF,4b,I3,BWA UPPER 1,,Quartz,1-10%,Cobble,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,Irregular,Cubic,0%,5,3,0,2,4,11.06,15.58,15.58,7.49,7.35,3.68,0.6,,N,
355,SBF,4b,I3,BWA UPPER 1,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,Bladelet,Cubic,0%,5,2,1,0,6,9.12,22.25,18.73,18.96,12.65,6.23,2.38,,N,
356,SBF,4b,I3,BWA UPPER 1,,Quartz,40-60%,Cobble,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Bladelet,Spherical,0%,3,2,0,3,3,9.96,21.48,21.48,11.05,11.05,9.82,3.87,,N,
357,SBF,4b,I3,BWA UPPER 1,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,4,3,2,3,3,10.16,21.13,21.13,19.16,16.66,10.35,5.45,,N,
358,SBF,4b,I3,BWA UPPER 1,,Quartz,10-40%,Cobble,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Spherical,10-40%,4,3,0,4,2,17.4,23.84,23.84,17.34,14.37,14.74,8,,N,
359,SBF,4b,I3,BWA 2,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Crushed,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,5.16,,10.81,,4.01,0.21,,N,
360,SBF,4b,I3,BWA 2,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,15.23,5.1,Main,,,,,,,,,,,11,11,24.65,19.32,6.26,1.4,,N,
361,SBF,4b,I3,BWA 2,,Opaline/CCS,1-10%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Overshot,,,,,,,,,,,,,KITE,Indeterminate,Yes,5.85,3.73,Main,,,,,,,,,,,19.69,19.69,16.88,16.88,4.05,2.27,,N,
362,SBF,4b,I3,BWA 2,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,Yes,6.19,2.63,Main,,,,,,,,,,,10.4,10.4,6.79,6.44,1.88,0.12,,N,
363,SBF,4b,I3,BWA 2,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RHOMBUS,NotPrepared,No,16.47,8.01,Main,,,,,,,,,,,25.51,18.9,19.84,19.84,7.81,3.48,,N,
364,SBF,4b,I3,BWA 2,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,2.48,1.33,Main,,,,,,,,,,,12.85,12.85,5.59,5.59,1.77,0.14,,N,
365,SBF,4b,I3,BWA 2,,Quartz,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,9.81,9.13,,,,,,,,,,,,35.86,,13.7,,4.24,3.35,,N,
366,SBF,4b,I3,BWA 2,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,CoreReducedPiece,Cubic,0%,3,2,0,1,6,14.41,22.7,22.7,16.05,11.6,5.01,1.6,,N,
367,SBF,4b,I3,BWA 2,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,Bladelet,Spherical,0%,4,4,0,3,5,11.51,20.81,20.81,8.59,8.59,7.89,2.16,,N,
368,SBF,4b,I3,BWA 2,,Silcrete,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,PreparedCore,Cubic,0%,5,2,2,4,7,20.26,21.7,21.7,22.66,22.66,6.08,4.12,,Y,
369,SBF,4b,I3,BWA 2,,Silcrete,1-10%,Cobble,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inclined,Radial,Cubic,0%,6,2,1,6,7,21.33,50.91,50.91,40.08,36.08,14.1,37.62,,Y,
370,SBF,4a,J4,SAV II,,Quartz,0%,,RetouchedTool,Complete,,EndScraper,MarginalEdgeShaping,Ventral,3,345,3.94,1,2.42,2.16,2.34,,,,,,,,,,,,,,Flake,5.38,16.9,,,,,,,,,,,,,,,Main,,,,,,,,,,,14.59,14.59,21.98,21.69,4.89,1.88,Convex,Y,
371,SBF,4a,J3,BONE FURNACE 3,,Quartz,0%,,RetouchedTool,Distal,,EndScraper,MarginalEdgeShaping,Dorsal,3,567,1.82,1,1.35,1.67,1.42,,,,,,,0,0,0,,,,,Indeterminate,3.23,14.12,,,,,,,4.3,2.61,1.43,,,,,,,,,,,,,,,,,7,,19.03,,3.49,0.43,Convex,Y,
372,SBF,4a,J3,WHITE ASH,,Quartz,0%,,RetouchedTool,Complete,,Side-EndScraper,InvasiveEdgeShaping,Both,6,123458,3.55,1,1.25,3.67,1.47,,,,,,,0,0,0,,,,,Flake,5.26,19.44,,,,,,,1.37,1.59,1.57,,,,,,Main,,,,,,,,,,,11.41,11.41,14.43,13.59,4.12,0.78,Convex,Y,
373,SBF,4a,J3,HAWK HEARTH,,Quartz,0%,,RetouchedTool,Fragment,,EndScraper,MarginalEdgeShaping,Dorsal,3,456,3.79,1,3.9,2.87,3.52,,,,,,,0,0,0,,,,,Indeterminate,5.77,10.36,,,,,,,1.27,2.92,3.65,,,,,,,,,,,,,,,,,12.41,,11.87,,6.03,1.07,Convex,Y,
374,SBF,4a,J3,BONE FURNACE,,Other,0%,,RetouchedTool,Complete,,EndScraper,MarginalEdgeShaping,Dorsal,2,56,4.3,1,0.96,2.01,1.75,,,,,,,,,,,,,,Flake,3.72,13.33,,,,,,,4.69,2.68,4.2,,,,,,Main,,,,,,,,,,,14.54,14.54,13.29,13.29,3.6,0.91,Convex,Y,
375,SBF,4a,J3,ABOVE ROCKFALL 5,,Quartz,1-10%,Cobble,RetouchedTool,Complete,,Side-EndScraper,MarginalEdgeShaping,Dorsal,4,3456,3.71,1,1.65,2.45,2.2,,,,,,,,,,,,,,Flake,5.31,24.32,70.71,66.84,82.09,43.97,39.64,54.47,4.15,4,2.04,,,,,,Main,,,,,,,,,,,18.65,17.79,13.58,13.58,4.5,1.65,Convex,Y,
376,SBF,4a,J3,LOWER FURNACE,,Quartz,0%,,RetouchedTool,Complete,,EndScraper,MarginalEdgeShaping,Dorsal,3,456,4.84,1,2.03,1.86,1.72,,,,,,,,,,,,,,Flake,5.63,16.38,75.01,62.51,67.13,50,39.91,47.95,1.49,3.49,1.47,,,,,,Main,,,,,,,,,,,17.47,15.62,18.68,14.12,5.49,1.67,Convex,Y,
377,SBF,4a,J3,BELOW ROCKFALL,,Quartz,0%,,RetouchedTool,Complete,,Side-EndScraper,InvasiveEdgeShaping,Dorsal,6,345678,7.16,1,7.76,8.88,4.22,,,,,,,,,,,,,,Flake,10.81,39.95,72.4,71.51,54.55,70.92,65.4,44.74,7.47,7.77,9.87,,,,,,Main,,,,,,,,,,,18.09,18.09,17.78,15.98,10.77,4.57,Convex,Y,
378,SBF,4a,I4,BONE FURNACE 5,,Opaline/CCS,0%,,RetouchedTool,Complete,,EndScraper,MarginalEdgeShaping,Dorsal,2,56,2.57,1,2.25,2.46,1.57,,,,,,,,,,,,,,Flake,3.04,8.86,66.5,62.53,62.78,38.93,36.94,40.46,2.48,2.17,1.62,,,,,,Main,,,,,,,,,,,17.33,17.33,13.2,13.2,2.99,0.96,,Y,
379,SBF,4a,I4,SOLID LOWER FURNACE,,Quartz,0%,,RetouchedTool,Fragment,,SideScraper,MarginalEdgeShaping,Ventral,3,678,3.83,1,1.74,1.74,1.36,,,,,,,,,,,,,,Flake,4.46,12.96,64.63,62.17,65.65,46.87,45.76,55.25,3.75,2.65,2.11,,,,,,,,,,,,,,,,,16.74,,9.31,,3.94,0.84,Boat shaped,Y,
380,SBF,4a,I3,BONE FURNACE,,Quartz,0%,,RetouchedTool,Complete,,EndScraper,MarginalEdgeShaping,Dorsal,3,567,4.06,1,3.8,2.21,1.88,,,,,,,,,,,,,,Flake,6.67,11.79,69.52,45.24,73.77,37.33,36.05,27.49,3.41,2.73,4.35,,,,,,Main,,,,,,,,,,,17.32,17.32,13.51,10.6,5.49,1.29,,Y,
381,SBF,4a,I3,BONE FURNACE,,Quartz,0%,,RetouchedTool,Complete,,Side-EndScraper,MarginalEdgeShaping,Dorsal,6,345678,3.03,1,1.25,3.15,3.49,,,,,,,,,,,,,,Flake,3.84,24,41.69,68.17,68.87,36.11,48.35,44.73,2.27,2.82,3.03,,,,,,Main,,,,,,,,,,,9.47,9.47,15.25,13.72,3.24,0.83,,Y,
382,SBF,4a,I3,BONE FURNACE 4,,Quartz,10-40%,Cobble,RetouchedTool,Complete,,Side-EndScraper,MarginalEdgeShaping,Dorsal,5,45678,1.88,1,1.41,2.42,1.58,,,,,,,,,,,,,,Flake,3.65,23.17,66.04,78.23,68.66,41.67,39.98,73.25,1.44,2.46,1.44,,,,,,Main,,,,,,,,,,,13.22,13.22,16.34,15.63,3.36,1.22,,Y,
383,SBF,4a,I3,PALE,,Silcrete,0%,,RetouchedTool,Complete,,Side-EndScraper,MarginalEdgeShaping,Both,4,3456,4.9,1,1.65,2.57,1.19,,,,,,,,,,,,,,Flake,5.33,23.3,72.42,58.34,56.71,59.29,53.86,42.59,1.65,5.23,1.21,OVAL,,,,,Main,,,,,,,,,,,18.35,18.35,17.04,17.04,5.11,1.91,,Y,
384,SBF,4a,I4,SOLID LOWER FURNACE,,Opaline/CCS,0%,,RetouchedTool,Fragment,,EndScraper,MarginalEdgeShaping,Dorsal,2,56,2.76,1,1.01,2.15,1.36,,,,,,,,,,,,,,Flake,3.63,9.96,69.3,64.33,42.18,41.09,45.94,30.99,2.74,1.51,2.32,,,,,,,,,,,,,,,,,17.46,,11.85,,2.73,0.57,,Y,
385,SBF,4a,I4,BONE FURNACE 2,,Quartz,0%,,RetouchedTool,Complete,,EndScraper,MarginalEdgeShaping,Dorsal,3,456,3.33,1,1.85,2.79,1.59,,,,,,,,,,,,,,Flake,5.52,15.81,64.77,55.7,55.9,53.91,38.55,39.69,3.33,2.88,2.53,,,,,,Main,,,,,,,,,,,16.65,16.65,15.33,12.71,4.39,1.66,,Y,
386,SBF,4a,I4,BONE FURNACE 4,,Quartz,0%,,RetouchedTool,Complete,,Side-EndScraper,MarginalEdgeShaping,Dorsal,6,345678,4.07,1,2.02,1.28,2.12,,,,,,,,,,,,,,Flake,4.48,22.89,65.98,43.67,50.36,37.65,32.28,32.84,4.07,2.9,2.39,,,,,,Main,,,,,,,,,,,10.26,10.26,10.95,9.5,4.37,0.63,COnvex,Y,
387,SBF,4a,I4,PALE 2,,Quartz,1-10%,Cobble,RetouchedTool,Complete,,EndScraper,MarginalEdgeShaping,Dorsal,2,78,3.86,1,2.57,4.24,2.49,,,,,,,,,,,,,,Flake,5.55,12.12,75.72,60.66,50.91,57.99,49.63,41.69,2.19,3.86,1.72,,,,,,Main,,,,,,,,,,,16.8,14.76,15.12,13.25,5.37,1.4,Convex,Y,
388,SBF,4a,I3,BONE FURNACE 3,,Quartz,0%,,RetouchedTool,Complete,,EndScraper,MarginalEdgeShaping,Dorsal,4,4567,4.54,1,1.14,3.68,2.21,,,,,,,,,,,,,,Flake,4.54,19.84,56.27,73.93,64.98,42.15,47.01,26.2,2.23,4.54,2.5,,,,,,Main,,,,,,,,,,,13.87,13.87,20.2,18.07,4.27,1.36,,Y,
389,SBF,4a,I3,BONE FURNACE 2,,Quartz,0%,,RetouchedTool,Fragment,,EndScraper,MarginalEdgeShaping,Dorsal,3,456,2.83,1,2.19,1.31,1.81,,,,,,,,,,,,,,Indeterminate,3.19,8.74,69.34,71.79,53.4,51.52,29.62,29.26,2.31,3.27,1.8,,,,,,,,,,,,,,,,,10.08,,7.58,,3.48,0.25,,Y,
390,SBF,4a,I3,BONE FURNACE 2B,,Quartz,0%,,RetouchedTool,Complete,,EndScraper,InvasiveEdgeShaping,Dorsal,2,56,6.32,1,2.18,3.74,2.26,,,,,,,,,,,,,,Flake,6.53,13.45,85.82,65.56,61.49,51.2,42.42,29.84,3.21,2.42,6.32,,,,,,Main,,,,,,,,,,,18.8,17.36,13.74,12.25,6.07,1.79,,Y,
391,SBF,4a,I4,SOLID LOWER/BONE FURNACE,,Quartz,0%,,RetouchedTool,Complete,,Side-EndScraper,MarginalEdgeShaping,Dorsal,4,3456,4.74,1,3.11,4.42,4.33,,,,,,,,,,,,,,Flake,5.39,18.16,95.21,88.12,52.35,46.14,48.09,46.36,2.7,3.75,4.74,,,,,,Main,,,,,,,,,,,11.02,11.02,14.27,13.99,5.27,1.28,,Y,
392,SBF,4a,I4,SOLID LOWER/BONE FURNACE,,Quartz,10-40%,Cobble,RetouchedTool,Distal,,EndScraper,MarginalEdgeShaping,Ventral,4,4567,5.03,1,3.83,2.96,3.97,,,,,,,,,,,,,,Flake,4.66,23.52,113.17,88.15,82.38,62.2,44.09,47.14,2.89,3.2,5.03,,,,,,,,,,,,,,,,,18.35,,23.99,,4.97,2.84,,Y,
393,SBF,4a,I4,LOWER FURNACE 1,,Quartz,0%,,RetouchedTool,Complete,,EndScraper,MarginalEdgeShaping,Dorsal,2,56,5.52,1,3.61,6.17,3.89,,,,,,,,,,,,,,Flake,6.66,18.32,76.54,77.28,82.67,55.56,68.2,62.19,3.37,5.52,3.47,,,,,,Main,,,,,,,,,,,17.31,17.31,26.32,19.17,5.02,3,,Y,
394,SBF,4a,I3,FURNACE (GENERAL),,Quartz,0%,,RetouchedTool,Distal,,EndScraper,MarginalEdgeShaping,Both,4,4567,5.08,1,2.4,1.65,1.87,,,,,,,,,,,,,,Indeterminate,3.93,9.63,43.7,88.02,107.3,40.88,61.4,59.31,2.78,5.08,1.72,,,,,,,,,,,,,,,,,7.61,,16.56,,4.03,0.63,,Y,
395,SBF,4a,I3,BONE FURNACE 5,,Quartz,0%,,RetouchedTool,Distal,,EndScraper,MarginalEdgeShaping,Dorsal,4,4567,2.97,1,1.1,2.92,1.9,,,,,,,,,,,,,,Flake,3.96,20.17,58.99,86.66,36.84,46.47,28.83,57.73,2.97,2.32,2.85,,,,,,,,,,,,,,,,,11.24,,18.01,,3.77,1.2,Convex,Y,
396,SBF,4a,I3,LOWER FURNACE 1,,Quartz,40-60%,Cobble,RetouchedTool,Complete,,Side-EndScraper,InvasiveEdgeShaping,Both,7,1345678,10.43,1,4.7,5.19,5.71,,,,,,,,,,,,,,Flake,7.54,58.82,65.4,74.87,66.18,51.85,37.82,37.25,6.71,3.74,10.43,,,,,,Initial,,,,,,,,,,,28.12,26.63,27.84,27.84,7.83,10.14,,Y,
397,SBF,4a,I3,LOWER FURNACE 1,,Quartz,0%,,RetouchedTool,Complete,,EndScraper,MarginalEdgeShaping,Dorsal,3,456,2.93,1,1.47,3.49,1.58,,,,,,,,,,,,,,Flake,4.72,15.62,51.44,62.62,62.03,30.26,37.37,29.94,1.42,2.93,2,,,,,,Main,,,,,,,,,,,13.32,13.32,17.1,17.1,4.2,1.22,,Y,
398,SBF,4a,I4,LOWER FURNACE 2A,,Quartz,0%,,RetouchedTool,Fragment,,SideScraper,MarginalEdgeShaping,Dorsal,4,5678,2.92,1,1.81,3.11,2.48,,,,,,,,,,,,,,Indeterminate,4.18,23.33,59.53,85.43,53.52,39.88,41.6,49.02,1.64,2.92,1.19,,,,,,,,,,,,,,,,,15.96,,11.52,,3.73,1.24,,Y,
399,SBF,4a,I4,SOLID LOWER/BONE FURNACE,,Quartz,0%,,RetouchedTool,Complete,,EndScraper,MarginalEdgeShaping,Ventral,2,78,3.4,1,2.03,2.28,1.56,,,,,,,,,,,,,,Flake,6.81,10.89,84.62,85.51,84.77,38.79,35.51,37.53,2.03,3.4,1.68,,,,,,Main,,,,,,,,,,,13.52,10.01,20.43,19.37,6.73,1.52,,Y,
400,SBF,4a,I4,SOLID LOWER FURNACE,,Quartz,1-10%,Cobble,RetouchedTool,Complete,,Side-EndScraper,MarginalEdgeShaping,Both,6,345678,4.44,1,1.68,2.15,2.81,,,,,,,,,,,,,,Flake,4.64,29.82,79.42,72.93,69.91,41.92,36.29,32.76,3.88,4.44,3.85,,,,,,Initial,,,,,,,,,,,13.4,13.4,10.29,10.16,4.41,0.77,,Y,
401,SBF,4a,I4,SOLID LOWER FURNACE,,Quartz,0%,,RetouchedTool,Distal,,EndScraper,MarginalEdgeShaping,Both,5,34567,3.92,1,2.31,3.03,3.2,,,,,,,,,,,,,,Indeterminate,5.45,18.02,86.47,86.33,80.48,38,43.05,29.25,2.2,4.44,2.72,,,,,,,,,,,,,,,,,10.81,,14.67,,5.18,1.04,,Y,
402,SBF,4a,I3,BONE FURNACE 1,,Quartz,0%,,RetouchedTool,Complete,,Side-EndScraper,InvasiveEdgeShaping,Dorsal,4,5678,4.38,1,1.15,2.51,2.72,,,,,,,,,,,,,,Flake,5.3,25.16,81.45,70.2,74.74,50.88,36.21,41.31,1.03,2.36,4.38,,,,,,Main,,,,,,,,,,,12.27,11.58,15.56,12.96,5.5,1.19,,Y,
403,SBF,4a,I4,BONE FURNACE 1,,Quartz,0%,,RetouchedTool,Distal,,EndScraper,MarginalEdgeShaping,Indeteriminate,6,345678,3.16,1,2.52,2.9,3.8,,,,,,,,,,,,,,Indeterminate,3.26,16.18,84.37,72.24,71.57,33.71,31.24,33.93,2.03,2.52,3.16,,,,,,,,,,,,,,,,,6.55,,14.08,,3.55,0.45,,Y,
404,SBF,4a,I4,BONE FURNACE 1,,Quartz,1-10%,Cobble,RetouchedTool,Complete,,Side-EndScraper,MarginalEdgeShaping,Dorsal,4,3456,5.76,1,3.75,3.41,3.26,,,,,,,,,,,,,,Flake,5.34,19.66,63.85,57.39,57.9,32.7,38.64,36.01,4.84,3.18,5.76,,,,,,Main,,,,,,,,,,,16.45,15.29,17.67,16.9,5.2,2.01,,Y,
405,SBF,4a,I4,PALE,,Quartz,1-10%,Cobble,RetouchedTool,Complete,,Side-EndScraper,InvasiveEdgeShaping,Dorsal,6,345678,7.77,1,2.31,4.83,3.76,,,,,,,,,,,,,,Flake,6.28,24.28,60.41,80,71.16,47.07,36.2,43.45,7.77,3.01,4.55,,,,,,Main,,,,,,,,,,,15.2,15.2,13.94,13.94,5.72,1.76,,Y,
406,SBF,4a,I4,PALE,,Silcrete,1-10%,Cobble,RetouchedTool,Complete,,EndScraper,InvasiveEdgeShaping,Dorsal,4,4567,9.53,1,1.94,3.75,1.85,,,,,,,,,,,,,,Flake,6.79,25.52,67.15,48.51,72.96,36.99,30.36,40.57,3.49,3.85,9.53,,,,,,Main,,,,,,,,,,,12.92,12.92,18.36,18.36,6.26,1.59,,Y,
407,SBF,4a,I4,PALE,,Silcrete,0%,,RetouchedTool,Complete,,SideScraper,MarginalEdgeShaping,Ventral,2,67,2.94,1,2.73,3.79,2.84,,,,,,,,,,,,,,Flake,4.38,15.25,65.56,58.57,76.5,25.67,35.99,29.17,1.94,2.94,2.29,,,,,,Main,,,,,,,,,,,16.89,14.68,19.3,15.36,4.29,1.51,,Y,
